1910001,27,A,24,14,40,99,20,30,3,2,0,4,0,0,0,0,6,2,0,0,0,0,1,1,0,0,0,0,0,0,-1
1910001,27,B,99,20,30,24,14,40,3,2,4,0,0,0,0,0,2,6,0,0,0,0,1,1,0,0,0,0,0,0,1
1910001,28,A,37,27,40,99,10,45,2,2,1,0,0,0,0,0,5,6,0,0,0,0,1,1,0,0,0,0,0,0,-1
1910001,28,B,99,10,45,37,27,40,2,2,0,1,0,0,0,0,6,5,0,0,0,0,1,1,0,0,0,0,0,0,1
1910001,29,A,37,27,30,99,10,20,2,2,2,2,0,0,1,1,4,4,0,0,0,1,1,1,0,0,0,0,0,0,-1
1910001,29,B,99,10,20,37,27,30,2,2,2,2,0,0,1,1,4,4,0,0,1,0,1,1,0,0,0,0,0,0,1
1910001,30,A,51,41,30,99,0,30,2,2,3,3,0,0,1,1,3,3,0,0,0,0,1,1,0,0,0,0,0,0,-1
1910001,30,B,99,0,30,51,41,30,2,2,3,3,0,0,1,1,3,3,0,0,0,0,1,1,0,0,0,0,0,0,1
1910001,31,A,31,41,35,99,0,20,3,2,4,4,0,0,0,0,2,2,0,0,0,1,0,1,0,0,0,0,0,0,-1
1910001,31,B,99,0,20,31,41,35,3,2,4,4,0,0,0,0,2,2,0,0,1,0,1,0,0,0,0,0,0,0,1
1910001,32,A,31,41,25,99,0,30,2,2,5,5,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,-1
1910001,32,B,99,0,30,31,41,25,2,2,5,5,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1
1910001,33,A,31,1,40,99,0,55,2,2,1,0,0,0,0,0,5,6,0,0,0,0,1,1,0,4,0,0,0,0,-1
1910001,33,B,99,0,55,31,1,40,2,2,0,1,0,0,0,0,6,5,0,0,0,0,1,1,0,0,0,4,0,0,1
1910001,34,A,31,1,0,99,0,45,3,2,3,1,0,0,0,0,3,5,1,0,1,0,1,1,0,2,0,0,0,0,-1
1910001,34,B,99,0,45,31,1,0,3,2,1,3,0,0,0,0,5,3,0,1,0,1,1,1,0,0,0,2,0,0,1
1910001,35,A,46,16,0,100,15,45,3,2,4,2,0,0,0,0,2,4,1,0,1,0,1,1,0,1,0,0,0,0,-1
1910001,35,B,100,15,45,46,16,0,3,2,2,4,0,0,0,0,4,2,0,1,0,1,1,1,0,0,0,1,0,0,1
1910001,36,A,61,31,0,100,15,35,2,2,5,3,0,0,0,0,1,3,1,0,1,0,1,1,0,0,0,0,0,0,-1
1910001,36,B,100,15,35,61,31,0,2,2,3,5,0,0,0,0,3,1,0,1,0,1,1,1,0,0,0,0,0,0,1
1910001,37,A,61,21,40,100,15,55,2,2,0,3,0,0,0,0,6,3,0,0,0,0,1,1,0,0,0,0,0,0,-1
1910001,37,B,100,15,55,61,21,40,2,2,3,0,0,0,0,0,3,6,0,0,0,0,1,1,0,0,0,0,0,0,1
1910001,38,A,61,21,30,100,30,55,3,2,1,4,0,0,0,0,5,2,0,0,0,0,1,1,0,0,0,0,0,0,-1
1910001,38,B,100,30,55,61,21,30,3,2,4,1,0,0,0,0,2,5,0,0,0,0,1,1,0,0,0,0,0,0,1
1910001,39,A,46,21,25,100,0,70,1,2,2,0,0,0,0,0,4,6,0,0,1,0,0,1,0,0,2,0,0,0,-1
1910001,39,B,100,0,70,46,21,25,1,2,0,2,0,0,0,0,6,4,0,0,0,1,1,0,2,0,0,0,0,0,1
1910001,40,A,46,21,25,100,0,60,1,2,3,1,0,0,0,0,3,5,0,0,1,0,1,1,0,0,0,0,0,0,-1
1910001,40,B,100,0,60,46,21,25,1,2,1,3,0,0,0,0,5,3,0,0,0,1,1,1,0,0,0,0,0,0,1
1910001,41,A,31,11,35,100,0,50,1,2,4,2,0,0,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,-1
1910001,41,B,100,0,50,31,11,35,1,2,2,4,0,0,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,1
1910001,42,A,16,11,35,85,0,40,2,2,0,3,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,-1
1910001,42,B,85,0,40,16,11,35,2,2,3,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,1
1910001,43,A,16,11,20,85,0,30,1,2,1,4,0,0,0,0,5,2,0,0,1,0,1,1,0,0,0,0,0,0,-1
1910001,43,B,85,0,30,16,11,20,1,2,4,1,0,0,0,0,2,5,0,0,0,1,1,1,0,0,0,0,0,0,1
1910001,44,A,1,11,15,85,0,20,2,2,2,5,0,0,0,0,4,1,1,0,1,1,0,1,0,0,0,0,0,0,-1
1910001,44,B,85,0,20,1,11,15,2,2,5,2,0,0,0,0,1,4,0,1,1,1,1,0,0,0,0,0,0,0,1
1910001,45,A,1,11,10,85,0,40,1,2,3,5,0,0,1,1,3,1,1,0,1,0,1,1,0,0,0,0,0,0,-1
1910001,45,B,85,0,40,1,11,10,1,2,5,3,0,0,1,1,1,3,0,1,0,1,1,1,0,0,0,0,0,0,1
1910002,1,A,100,100,100,100,100,100,5,0,0,0,1,1,0,0,6,6,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,1,B,100,100,100,100,100,100,5,0,0,0,1,1,0,0,6,6,0,0,0,0,1,1,0,0,0,0,0,0,0
